h_471	h_472	h_499	h_501	w_473	w_477	w_498	w_502
Bmp6	2.65539785937322	4.80232432958575	3.82398120811507	3.98522328752266	2.55130568413491	2.57715522507869	2.74880130918241	2.96542900395993
Bmp7	1.95073901543874	3.30413528712517	3.29916935416629	3.35141253015334	2.81969276939094	2.98586487923415	2.74669426943021	2.92211947383336
Bmp8a	0	0.0119486757838338	0.01285737526006	0	0.0239543787808833	0.0359564113328011	0.0353756884168309	0.0630623221983799
Bmp8b	0.0372424981297351	0.0181854668755373	0	0.00882530080587023	0.0638010225583421	0.0182414670625547	0.0179468537362666	0.0191957300069136
Bmper	1.02156540921925	1.60787650293569	1.3653639712806	1.4289704433996	1.54374962353517	1.44765867492691	1.30957095998214	1.23711521587914
Bmpr1a	3.67292410859862	3.41356119208445	3.17212031763646	3.17290642026399	3.50539891213039	3.25335241304087	3.22299216027283	3.34219296380118
Bmpr1b	4.48300241393061	3.64047645639889	3.94293900836751	4.82667591774994	4.07847726881119	3.60395244220376	4.543720760876	4.94781211597855
Bmpr2	71.3138403027363	73.4175911056627	66.7820844960231	70.2612566237015	66.8157387840788	66.5059877855292	69.9660182451478	68.0136934662003
Bms1	35.9723319333481	33.8380663646417	33.6300280205033	34.097245452709	38.5708752718442	38.4207606149104	36.4667926865256	42.6010172101602
Bmx	0.280004106956675	0.397747396044898	0.106999043705329	0.229216578334816	0.211807545740008	0.211953989920668	0.343462452239864	0.236162017103998
Bmyc	4.34771196717613	4.78995719878837	5.29867471964929	5.29363870109606	4.15695362884641	5.34328812178683	5.45220981391	5.48112183363852
Bnc1	0	0	0	0	0	0	0	0
Bnc2	0	0.133714500870087	0.0539563195066887	0.0486681494223576	0	0.0670631301385153	0.0164950026163573	0.0705713929226675
Bnip1	5.40409612182596	6.11898808617416	6.63920799157285	6.18647741921433	7.10474183579392	7.36539702130555	5.61095902464094	6.05523582486298
Bnip2	7.67686446725809	7.87131944371063	7.72921830093224	7.33479920604595	7.54509858278679	8.39090704051379	7.354531368665	7.06072821060338
Bnip3	55.1673473386846	58.4770273605411	58.8663367518279	54.2926012430266	60.3806147811557	57.8249066002734	55.1046189820469	55.6751298460294
Bnip3l	32.7742288007945	31.5401632450699	32.4449899628096	34.1762083632159	33.2540729994337	36.1792102149756	33.1493408061791	32.2104263262449
Bnipl	0	0	0.0755957355618855	0	0.0704206281313922	0.0352346585505734	0.0346655924814565	0
Boc	2.74091435443524	2.38791023187839	2.3156684869067	2.25693217648466	2.72176461581813	2.21658461055677	2.32332008714653	2.73908344337793
Bod1	28.569646317651	26.2376555722242	29.4825833769687	26.4711971893006	26.2688078970346	27.7665960736955	27.5969013745693	29.5835566786956
Bod1l	97.5510359369632	70.7705931459281	74.4298005941805	72.1080256025599	78.9643034512297	90.2614258927379	73.2656335942372	79.8287519247356
Bok	6.749466065383	7.36621191120821	8.11009202335	4.8555829796019	5.96231187239063	4.04347750062364	5.71457326317096	5.04502018914308
Bola1	1.39956867231922	1.56464392883973	1.43205773988115	1.65826879935153	1.22585843351987	1.22670599460782	1.41987503057028	1.13901041364598
Bola2	4.89679764769399	5.16017538983106	4.35013229352305	5.27956166004129	4.46415479903392	4.94528559964222	4.50861840153245	4.6662421546217
Bola3	4.49937426149292	5.21430594078212	4.41303208410303	5.7622737798772	4.99183897958104	5.38707782574035	5.28079950180148	5.77196191354316
Boll	0	0.0224133320641446	0	0	0	0	0	0
Bop1	19.1836130158264	19.5181618928925	21.002522487308	21.6727659098648	18.7100808549256	21.1731896448295	19.2393208289822	19.9457116210305
Bora	1.49258511872067	1.17852959312793	1.4350198008434	1.41478292945749	1.70983705575738	1.67990979993861	1.2854940008913	1.76779065219953
Borcs5	13.1796468550833	14.3573717758402	16.4487426966714	14.8108704574435	15.5089135739405	13.0971889243172	14.4570814291415	13.8663787294542
Borcs6	18.730433261956	20.2983257715576	21.122416635765	19.4722326724944	20.6622181973967	17.8354577336706	19.2555559152583	19.7650376997208
Borcs7	6.36144528776978	6.16428786907243	7.79343996219103	6.95151087264392	7.08245457810422	6.92590831770183	7.49704305090603	6.89747839983371
Borcs8	5.03975411809074	4.37276497932391	5.16951619178544	5.17672666679737	4.26526625545296	5.23200581419352	4.6637169451691	4.55359216982339
Bpgm	21.5834054065718	20.2987342641915	21.7134031605651	21.3313981367881	19.2351422883504	22.0154049724966	23.5240062624164	18.1665458596114
Bphl	9.07069968161838	8.44727295423865	7.72221447852363	9.97644562457767	8.95449563847059	8.39830059495142	8.41020929515166	9.23217702850955
Bpi	0	0	0	0	0	0	0	0
Bpifa1	0.0498161553542434	0	0	0	0	0	0	0
Bpifa2	0	0	0	0	0	0	0	0
Bpifa3	0	0	0	0	0	0	0	0
Bpifa5	0	0	0	0	0	0	0	0
Bpifa6	0	0	0.0297034869177198	0	0	0	0	0
Bpifb1	0.12628249098876	0.0616635878945741	0	0.149624894335509	0.0309053690998422	0.0309267371367553	0	0.0650892051649269
Bpifb2	0	0	0	0	0	0	0	0
Bpifb3	0	0	0	0	0	0	0	0
Bpifb4	0	0	0	0	0	0	0	0.0730449857842469
Bpifb5	0	0	0	0	0	0.0509685689900067	0	0
Bpifb6	0	0	0	0	0	0	0	0
Bpifb9a	0	0	0	0	0	0	0	0
Bpifb9b	0	0	0	0	0	0	0	0
Bpifc	0.00419940177583175	0.00820225126955027	0.00441301716013563	0.0199025230516589	0.00411091231617104	0.0041137546095549	0	0
Bpnt1	4.41931325610189	4.33672024353359	4.46928838176123	4.50838091481469	4.2760795322306	4.69273188803716	4.48538056103811	4.29620918354524
Bptf	14.2298347781823	12.2025897568066	12.5475093092028	12.309715944653	12.5342361062668	13.7882480613985	12.4012482195499	12.3881441418017
Braf	25.4939395281141	26.0562040421416	25.3124472225953	23.0583900198679	24.1229685279675	22.9959435258085	25.0502469090988	24.7513684994526
Brap	10.1036130316653	8.66253088960317	9.7728196643583	8.96607847130923	9.69398169307422	10.5696047543854	10.3454673065989	9.65809995794701
Brat1	1.72068571670295	1.64232240889454	2.25001899495299	1.86105819060258	2.04083037395339	1.48603844682254	1.80039513824164	1.87653280565277
Brca1	0.269905407708575	0.146438316376997	0.165453732378505	0.213196977626785	0.322933089673665	0.235022811845894	0.122839353197889	0.224131504814463
Brca2	0.647325491349928	0.680276898651071	0.842923035225269	0.633591279714157	0.46837594360213	0.778868751577477	0.461129927973225	0.645536365622193
Brcc3	4.16398096033148	4.13787644928294	5.16053744025824	4.50857906039752	3.84580728357147	4.31759750320226	4.58425218217646	4.28407588278936
Brd1	8.4715781082561	8.35204130549728	8.71615945695121	7.46460567795337	8.66392590563752	8.22773464568465	8.2968334179664	8.2011466887505
Brd2	22.9938824467885	19.8681431187619	21.4748983209776	21.6595501285332	21.2156427174514	21.6703507516207	20.7054687141251	22.7100342965378
Brd3	14.0499987416546	13.9854875248572	13.6745247149462	12.6763328958515	13.3123993376715	14.3378452892775	12.8238894291814	13.0072100443844
Brd4	11.3336368206886	12.0514155168243	10.6887521378435	10.5003832364167	11.2635784665066	11.3857685877389	11.3787517037421	10.5768734106254
Brd7	7.47975700970255	7.19667934304082	7.3058181773259	7.54962129102383	7.14721239401292	8.66094172179755	7.38109233494936	7.14033919678811
Brd8	9.14432749496386	8.24164292203052	9.70666979684536	7.86774790423905	8.18209224286514	9.4787637802597	8.66830930258891	8.56840532120625
Brd9	22.2254344699142	20.5457567575026	19.5608116337511	18.3588149267342	20.4979262615644	20.9967317324468	18.5358322383278	19.8639429643117
Brdt	1.86779879246916	1.80184281784467	1.75535860542005	2.26702464133228	1.6128927994747	2.29828782807615	1.61721131519424	2.25415250429414
Bre	10.2725813307166	11.3985679763737	12.9425453638608	14.0298213811139	9.94798801085007	11.0549509081035	11.018348486469	11.424513220251
Brf1	17.9404661424414	14.3318638203136	15.0070379025996	14.7606047763638	16.6491799135789	18.5235954807731	17.6711223265728	16.348646821319
Brf2	1.94376254810306	1.88948550655954	1.9764413602284	1.80832307238371	2.05256144019069	1.83359640247841	1.97744230117323	2.3562371513904
Bri3	28.4093489450634	32.3203170865636	33.2201175915613	35.0239011188214	31.0040058947025	26.2612356600085	30.4100346128603	27.4516170972842
Bri3bp	24.8351547562925	23.7307544346712	24.7814831366379	25.1003034520709	25.1172299726549	25.3501425768598	25.410950495535	24.1615110112502
Bricd5	0.330495841664065	0.382044154633236	0.453626149930383	0.332448185438605	0.396161215859503	0.396435122553731	0.318526459214807	0.333739015692232
Brinp1	45.5372940389534	45.7415220621093	48.6079176343543	43.5478009652696	48.0741908868213	45.5184292375062	43.1068498796671	42.8250349755553
Brinp2	19.9829547579047	20.4759635118351	21.7163810727154	19.6406299855151	20.3151514010727	20.368052838794	22.5468473547798	19.9779457037938
Brinp3	11.1724630630653	14.9497622463314	13.174252358789	14.140642787645	13.7984721226389	15.5684809719307	14.1067001870054	18.9720375472028
Brip1	0.108003244576232	0.316427123634349	0.113497159144968	0.102373489348095	0.105727408810967	0.105800508962818	0.156137627505519	0.278338085100247
Brix1	15.2027885526812	15.1922858163457	16.0225670014911	14.3265500844424	15.2285397803061	18.2262726566943	16.5263159995005	14.1228494749296
Brk1	44.7210801005897	52.6166560923791	50.1973625810561	56.9092893912101	49.4583944047644	46.6927043589413	50.7386280479151	50.5644030290913
Brms1	4.35521466938616	3.64238567265327	4.0186149821808	3.7813824493636	3.55864529896075	3.24893089873395	4.82312559536011	3.97856792181317
Brms1l	10.4237310524498	10.8698014870528	10.889800445886	10.0292116554261	10.5883371945369	11.5526851666111	11.4165419421243	9.77418736869288
Brox	7.65244423596168	7.6499577995962	8.2490142303914	7.20680761908892	7.5716564777437	7.40780043989035	7.45451907578304	8.43081184789676
Brpf1	14.0149989532485	14.0828334209126	14.8175823057958	12.9811578782138	11.2137991147151	12.3708733640074	13.7952550651206	12.1604222482812
Brpf3	12.5042073520871	11.1692986341883	12.7916834803166	12.7956874027621	11.7183360363228	11.118923854432	11.5509474358138	12.2655447623139
Brs3	0.00957134613232226	0.00934735352270454	0	0.0090724320845066	0	0	0.00922470606013508	0
Brsk1	25.1455838126686	24.8902776875262	24.5586613646172	26.8252616108433	27.3729981828009	24.4956349982078	25.240940934069	27.2077948641868
Brsk2	21.3754010517156	21.6486563505383	21.1163333554408	21.0870070021542	22.0788643527029	19.8760452294245	22.5141060096223	21.1079261424057
Brwd1	15.6026868046359	14.5422597666532	12.7819992519006	15.6733256663417	14.2333977734113	15.8345523478572	14.8056704338708	16.3321255225347
Brwd3	2.62574495583867	2.8925260955314	2.36197063076734	2.27981033050457	2.41619053927905	2.51046003416391	2.08525545508703	2.67427034410793
Bscl2	54.2421587313838	57.716115471172	56.3847504763273	60.4679398915028	53.960757411186	53.0081546697115	55.2937221111056	53.1937223419505
Bsdc1	3.77689474092017	3.33704743432491	3.61032483555725	3.73827349726571	3.63193351261165	3.63081019440867	3.58647287875725	4.08081913412159
Bsg	150.361207928031	158.995444513818	142.925807065103	152.671802261807	157.001461727842	164.865677716483	143.033907420654	145.135536523836
Bsn	823.960300423902	773.696075482698	728.213720667643	735.598356070884	854.976846143233	760.575339472676	822.406516030074	768.476215475371
Bsnd	0	0	0	0	0	0	0	0
Bsph1	0	0	0	0	0	0	0	0
Bsph2	0	0	0	0	0	0	0	0
Bspry	0.196451084403611	0.639512182317482	0.412888336424384	0.248281220013651	0	0.256592596487896	0.820457411421582	0.202511762913469
Bst1	0.0199769514883402	0.195094425889421	0.0419862801566688	0.0189356369655682	0.0195559987581096	0.0782780792664089	0	0.123559541831664
Bst2	0.270870158437128	0.336675999813615	0.129385816140762	0.248970507131957	0.216951057849545	0.257304957943998	0.189861967927311	0.236919647117534
Bsx	0.0170359482585673	0	0	0.0322958717476703	0	0	0	0
Btaf1	7.87947994508557	7.7249455695736	9.31934741074414	8.31901516031174	7.67352984195128	9.91558321091925	9.87332963449614	10.2766777698571
Btbd1	16.0486222617503	17.5494368327426	15.6944070763638	14.988614509789	16.1662403289007	16.9626171329298	15.7457319602845	16.2885622393774
Btbd10	35.2216948659228	36.8333244089736	36.3288488766654	35.6445814037076	39.5651166276914	38.8143181007291	33.7011029341675	32.9837361211245
Btbd11	9.64810910914754	11.3611436114432	11.3087614956023	10.6400811665954	10.9886672657743	10.3601172998341	11.0868983697832	10.4047963936313
Btbd16	0.268857181724294	0.377437582112867	0.247216744770156	0.191132090087235	0.230292864034118	0.197530362002191	0.259120132035303	0.0866098900780819
Btbd17	7.27916279212535	5.84469337493293	5.58505110134498	6.36565106087409	5.54558366019306	6.45940307971742	6.01751119139865	7.36244734966043
Btbd18	0	0	0.0173284145654963	0.0156300851695711	0.0807107589570614	0	0	0
Btbd19	0.880424648696654	0.809831017161489	0.570187641185786	0.776308662300302	0.801741777340781	0.661894285209732	0.986673026999905	0.907586477627778
Btbd2	41.3166274014809	45.3122022491325	43.1640436368692	43.4347674723243	39.7649978225769	40.7702667172523	44.2803915631829	42.5289204239413
Btbd3	107.168596860678	107.172689294567	102.914798237269	108.485717845375	113.860190505235	101.187956113342	100.688720622224	103.222729191823
Btbd35f1	0	0	0	0	0	0	0	0
Btbd35f12	0	0	0	0	0	0	0	0
Btbd35f14	0	0	0	0	0	0	0	0
Btbd35f19	0	0	0	0	0	0	0	0
Btbd35f2	0	0	0	0	0	0	0	0
Btbd35f22	0	0	0	0	0	0	0	0
Btbd35f25	0	0	0	0	0	0	0	0
Btbd35f26	0	0	0	0	0	0	0	0
Btbd35f29	0	0	0	0	0	0	0	0
Btbd35f30	0	0	0	0	0	0	0	0
Btbd35f5	0	0	0	0	0	0	0	0
Btbd35f6	0	0	0	0	0	0	0	0
Btbd35f8	0	0	0	0	0	0	0	0
Btbd35f9	0	0	0	0	0	0	0	0
Btbd6	7.3631811395452	9.05489035822368	9.44225265457476	8.08062241929477	8.3896681786258	7.31647370127216	8.3325858904419	8.3058243684954
Btbd7	4.39801749552258	4.61511982421922	4.10518910139085	3.43310250482636	4.01831996649061	4.2238426904727	3.9561544994617	4.02699233025232
Btbd8	38.7365464461608	38.3666137256628	40.2533243102024	40.6978785712709	41.4036836715722	40.3942598069278	41.5953057735306	36.9377423240303
Btbd9	33.0464453774821	33.1320580473492	33.2485658910005	33.1104057505881	31.8580766849068	31.5600714995566	32.7215495908985	32.330275696948
Btc	0.374036538505093	0.132830247414074	0.0714660087773086	0.0644617428615087	0.0998604191903469	0.133239283857717	0.0983155273827162	0.0701047045853411
Btd	1.78201789871353	1.90545369764415	1.65396019587687	2.07134042020188	2.08826749607055	2.11519561308528	1.56704339087974	2.62810909917356
Btf3	16.9124053441774	18.2022063978802	16.4418145765903	17.8155775295912	16.7425443802939	18.8401509051662	15.0576926177186	18.889902661376
Btf3l4	27.7085439438532	33.3531429532084	34.8141622488809	30.4319962494329	31.0579346430716	34.1242247345603	27.5452797857653	28.9150449175295
Btg1	29.1696953960065	29.9380076123646	29.8208082278571	34.3619960854572	32.0941128027562	29.1084314860013	29.6406493622601	30.2227605168147
Btg1-ps1	0	0	0	0	0	0	0	0
Btg1-ps2	0	0	0	0	0	0	0	0
Btg2	7.28736681053536	2.98228850091998	9.33554097755791	7.96007950186373	10.1005662443294	3.89797884547282	3.32220065410315	5.22275935034935
Btg3	2.02801900660292	1.66880389195219	2.40744450463262	2.33168707201293	2.61028180311484	2.44653177561129	2.64229093990763	2.43901591624522
Btg4	0	0	0	0	0	0	0	0
Btk	0.229693717525562	0.196278538695256	0.165947230140949	0.176898108869887	0.0843201111784478	0.182819888939756	0.221375029043999	0.266377453621067
Btla	0.399201866028604	0.292394683864651	0.262192804353881	0.212846147157273	0.170970588298747	0.171088797721518	0.120232561264799	0.282918332070251
Btn1a1	0	0.0310306018609719	0	0	0.0933139543105928	0.0311261572580025	0	0.0327544549365685
Btn2a2	0.356734245009178	0.168186249404152	0.232684523273072	0.081619804020506	0.18062957038903	0.228955646866176	0.106701083077934	0.317017061769056
Btnl1	0	0	0	0	0	0	0	0
Btnl10	0	0	0	0	0	0	0	0
Btnl2	0	0	0	0	0	0	0	0
Btnl4	0	0	0	0	0	0	0	0
Btnl6	0	0	0	0	0	0	0	0
Btnl9	0	0	0	0.0128731018415438	0	0.0133040373580943	0	0
Btrc	17.8017768968098	19.2628249801687	20.2916991125357	18.6176068523219	20.8253317488465	17.6284065574134	20.0365664938925	19.4774155579133
Bub1	0.0337606488184339	0.0741837782713985	0.0177389936145789	0.0480012721251057	0	0.0165360487174258	0.0162689791719996	0.0174010963850854
Bub1b	0.616669742351544	0.93681494888269	0.734443667723143	0.727409312494225	0.536600290373158	0.671214121171988	0.832070624447141	0.409669798023561
Bub3	37.0078923805627	40.4845790375184	38.1566303892402	39.1893543165581	42.8836678298404	41.0052590991208	37.5094206636705	35.6113599743548
Bud13	2.01381537866843	1.72868050080934	1.86014704104079	1.8845271669854	1.87092791589515	2.33713553801053	1.81725908976326	2.35361718728369
Bud31	9.66606620017041	10.1740680054384	10.1900070076133	8.8858940296959	10.1082288547107	10.7915695578174	10.5581284650268	8.96784510668213
Bves	0.143176214056869	0.243174860778055	0.0523336727081755	0.0531051025121314	0.176722490093286	0.146354214945933	0.107992863744737	0.0641710081450195
Bysl	7.71220292320509	7.98992217587501	8.65918878827445	9.13079888908498	7.62145713068345	8.22997053571602	7.63072808860348	8.31287437399572
Bzrap1	57.9410570949017	50.0453784863834	52.7722475933319	54.1235285941832	56.3672310334061	54.8545245513602	57.1376316520313	63.6249084793627
Bzw1	111.759685799318	125.928579734142	127.482125915861	115.22606752527	126.813482106201	116.497912974115	122.580482142378	112.778391869221
Bzw2	45.2423069476047	46.7218991583314	53.6040222923273	47.6574608156492	38.4049729457337	47.502321233948	43.7603582803415	45.9682229528678
C030005K15Rik	0	0	0	0	0	0	0	0
C130032M10Rik	0	0	0	0	0	0	0	0
C1d	13.6709075885701	18.1732679288133	16.6820850322963	17.3679909956651	15.7398122785768	18.2692069332741	15.6929629963881	17.3739439496632
C1galt1	26.3818694732172	25.3202550277409	29.4566052437614	25.3300559100947	30.8352971187485	26.734974764835	23.1796817295333	29.8332929655862
C1galt1c1	16.7938592916319	20.5939380740333	15.7062647277245	17.8760766912448	18.7277446930602	17.6758809872898	14.8237465378517	19.1608142443367
C1qa	12.8683802156314	13.2211336485969	10.2466729293883	11.4439324438193	9.66810933649331	9.85927088962689	9.31687477928369	9.66323644917035
C1qb	26.0902503870921	29.5767595093592	24.4246650572704	26.3847655334212	20.8640530302988	19.6485681100095	18.2392359587882	19.3506229468943
C1qbp	28.0203529742226	26.8941573274965	28.7285349927382	28.7667420068363	27.1941231338839	28.5499764460866	24.9936803730661	27.8502480303259
C1qc	22.4405091458823	21.6554812737257	21.0342866328879	22.6720168516141	16.2658975270452	17.6963253797571	15.9857606480838	18.5611143739525
C1ql1	2.65918047740651	3.6220607731991	3.30921450702265	3.93562461712764	3.99605812887604	4.11307304074385	3.55205403480998	3.60686630987894
C1ql2	0.120349612765577	1.88053025986221	1.13824406720521	1.63509353661975	1.2174073582389	2.47579650976932	0.463963913483158	1.07520831517015
C1ql3	30.670713791923	31.3362399097711	32.2110266328728	31.5065775585513	25.8276594010329	30.1746869977003	29.7965548140164	31.266496730421
C1ql4	0	0	0	0.171405154183736	0	0	0	0
C1qtnf1	1.98878872540942	0.813033321187983	1.53101320367923	1.3152010657352	0.6565064268268	1.17799784519805	1.06982058423805	1.59720560135937
C1qtnf2	0.275031518165055	0.671487791433356	0.52987336507796	0.304144494516723	0.269236075925602	0.583748157009964	0.0441784759996237	0.0472527446798093
C1qtnf3	0.0372132010103757	0.0363423222550464	0.0391061640225739	0	0.145716189613605	0.0729084690461203	0	0.0383612590540932
C1qtnf4	54.9080780908093	51.3790051636187	47.6281671290164	55.9042794973096	47.7311121724211	56.0392248000632	52.6453087204398	55.7222133135738
C1qtnf5	0	0	0	0	0	0	0	0
C1qtnf6	1.21184407767419	0.971063795073356	1.14287404735441	1.17812896307056	0.91254476601163	1.06537165160273	1.31769327258993	1.18516736918933
C1qtnf7	0.198362215382378	0.329324103010925	0.43775028086859	0.376044853526211	0.271855279616257	0.0777266402645322	0.477945605832896	0.368067336955778
C1qtnf9	0.121720412526733	0.0475487443913287	0.051164837078526	0.0230751277966578	0.214479953444232	0.143085496888784	0.0469248530584722	0
C1ra	0.412547277247583	0.383707309390489	0.867065506491207	0.670359294036859	1.01925085886121	0.769777789463689	0.965615261134631	1.05306116715004
C1rb	0	0	0	0	0	0	0.0182135615338813	0.0194809973272464
C1rl	0.244346183493748	0.0216934448021295	0.0933729446008563	0.252664847865132	0.0652356382314099	0	0.0856352126814643	0.206087289907057
C1s1	0.381790911708981	0.357941839235136	0.304921022212171	0.231609443876371	0.254147173943201	0.344083912477861	0.250215387053654	0.283370023622204
C1s2	0.0180417319314987	0.00880975592116989	0.0189594796741022	0.00855064613548159	0.00883077899679701	0	0.0173883246497375	0.0557950028713538
C2	0.091190196649997	0.108846376061678	0.191657728473896	0.163269577126009	0.128943597020572	0.16873513316851	0.24413225685193	0.125337986230886
C2cd2	1.53326517109442	1.44442096206275	1.40920434716263	1.20099364285868	1.2548187964183	1.3039820107911	1.22590298334123	1.42810133558313
C2cd2l	131.234394087016	136.318279253293	155.861499295278	158.425176346593	138.095911861137	142.30225337493	151.361159223227	161.151166931245
C2cd3	31.8607536774101	28.8957338673778	31.9829777193422	26.7364915370353	32.9342471926325	29.8577487577133	30.0626705558856	27.6070688943552
C2cd4a	0.0612855248502234	0.042750925424392	0.00920042858037753	0.01659741943088	0.042852943680785	0.0343060578366258	0.0168759946815264	0.0270755288585819
C2cd4b	1.39705275534278	2.01687755742284	1.3723712733284	1.98634540002447	2.91361279905107	2.58836299084304	1.90260154728734	2.37938319897715
C2cd4c	1.05885282209334	1.35893678542039	1.19641437251758	1.28788137003753	1.4584954053588	1.52375869694726	1.43593173477265	1.85461687699789
C2cd4d	0.0574876301822739	0.0449138246651905	0.072494296673385	0.0653892499530412	0.0337657532514123	0.112630329879725	0.0775678861125027	0.0829656395991986
C2cd5	15.3151987670425	14.2994923966189	13.2506944650538	13.1758604513586	13.8764461153014	15.393052446869	15.7269217279775	15.1080360881835
C3	0.0726817269250937	0.0304203424389475	0.0545563605196399	0.0295256288418341	0.0508215595469749	0.0203426790718675	0.0200141296012342	0.0428137247669563
C3ar1	0.535964095205751	0.454775832593349	0.313930106609744	0.449728411972722	0.172023049997041	0.223784583222245	0.245574559754223	0.144917778631689
C4b	16.1969648415029	17.6591557439851	18.281678275753	16.8960767637116	10.8221196605747	10.9135525006211	9.74615596617785	12.2795502152705
C4bp	0.023008473309528	0.0898800779194843	0	0.0218091382949735	0.0225236405929978	0	0.0443503766844471	0.0237183037497876
C530025M09Rik	0.166053851180811	0.21081812716161	0.157050618277683	0.141658345622785	0.227576688721163	0.227734035720302	0.160039972028965	0.273882799829055
C5ar1	0.365832137491764	0.487187430230051	0.174746047896147	0.29947700307749	0.179061675917899	0.0977375342921416	0.256424000177793	0.0342834874223589
C5ar2	0.1988736874624	0.0647398543310187	0.371537785541823	0.125671491968793	0.173051588412569	0.194817641223574	0.234264788652713	0.136672736854157
C6	0	0	0	0	0	0	0	0
C7	0.0975771887879322	0.0158822744948484	0.187991375398946	0.169566650054703	0.0955210500396112	0.0955870934936346	0.0940432904942484	0.251468814508886
C730034F03Rik	1.16172448733766	1.17991882251079	0.952238935419616	1.25533228637747	0.682346832895926	1.27459473666011	1.05247190564133	1.38917499290504
C8a	0	0	0	0	0	0	0.0763432472063155	0
C8b	0	0	0	0	0.0226470095164336	0.0906506708249493	0	0
C8g	0.632002954233661	0.192878924727016	0.45660430257219	0.786265326506157	0.309342719166356	0.193472874606355	0.532974800636742	0.407187980206774
C9	0	0	0	0	0	0	0	0
CAAA01000182.1	0	0	0	0	0	0	0	0
CAAA01090996.1	0	0	0	0	0	0	0	0
CAAA01093181.2	0	0	0	0	0	0	0	0
CAAA01180111.1	9.9941030544485	10.886395786575	11.5123377920366	9.47315246502791	10.7242300448589	12.2378405613682	11.1140218061892	10.8968003305497
Caap1	8.0080953961927	10.1981753632858	11.3776905663987	8.62299775662797	8.09020863033214	10.2923377028942	11.8549565932685	10.0382645469307
Cab39	254.273045019911	265.34025592451	270.035011016717	251.827969695325	271.492350083007	259.693252527905	264.390229856123	256.636158087978
Cab39l	28.5246652766845	30.8840388135253	26.3114022315125	29.2871185067454	27.1176516112453	25.1913091457352	23.2441740799985	24.9615236023563
Cabin1	113.566469375065	101.922932538217	117.450108352076	115.941318585172	119.235839740305	107.27929844881	116.212947323232	122.442710572162
Cables1	23.1273795042045	28.154471861832	31.8440688633526	33.3989349728548	31.8591161566568	30.6887386385078	27.0441197283937	33.0866482763965
Cables2	33.5990437363078	28.1606544884253	28.2999253747721	30.4629856300208	32.1449366482388	32.2293806062297	28.7705800199482	34.9629706768351
Cabp1	219.852201212591	188.401121247627	177.118348690406	177.327927293432	216.035669751518	212.72959493827	193.222854238094	205.346488306268
Cabp2	0	0	0	0	0	0	0	0
Cabp4	0	0.0828012393369276	0	0.0688850701574131	0.0592848794797259	0.0711910430034526	0	0
Cabp5	0.379861518664798	0	0.266122889215717	0.120020311387755	0.0619761845010754	0	0.183052143595871	0
Cabp7	7.5172338544375	8.04578180656777	6.90219401047415	7.5032537461766	7.28449967223426	8.05196216967664	5.21419476766024	6.43805373019515
Cabs1	0	0	0	0	0	0	0	0
Cabyr	7.81172296995563	9.10962645925587	10.0795156844337	8.68548324761803	11.2932077555193	8.23359730076441	10.0066464450653	9.34387467957768
Cacfd1	27.5143775927572	29.5103810119234	28.913980359319	33.0806350671617	28.3049535004724	29.2702506030786	30.0536254608379	29.358419572084
Cachd1	7.43978232552695	8.96414257518059	7.71669410461129	8.47153170126236	8.32344208580456	8.37652191365542	7.86874963454081	6.72309271731111
Cacna1a	148.598384790122	134.53244803426	130.784259768116	127.004198102741	149.005012540139	147.149556055563	142.512639867343	150.051735924257
Cacna1b	23.845322211724	22.4470859095007	24.9773235100089	22.8701374811239	23.267434300919	22.0507904421218	24.2316782300476	24.2632839278039
Cacna1c	68.3107286252929	70.3449293662856	68.4348924540527	66.0779472698464	70.9857191522309	72.8804731470585	68.1182290848119	72.4101985997804
Cacna1d	46.0610493207504	39.4249871149722	42.9808002021416	42.2885595527942	40.1800804500226	39.0266665340944	39.74441280896	40.0241539255693
Cacna1e	317.056512926062	315.517781331597	313.458741284925	301.865646818293	288.801633664182	290.884056420212	302.301393128346	302.798966761034
Cacna1f	0.422369831467764	0.549980476793035	0.147951653885404	0.400353467272013	0.413469688028603	0.413755561836733	0.271382066854831	0.725667150439929
Cacna1g	106.231297982001	111.097253222915	93.7842834106675	106.792871563723	82.262021500707	90.7020625545464	99.035259805337	91.5335539488537
Cacna1h	51.8204721644614	47.0376469604282	46.9754524494721	48.1466295565301	44.0735368106845	54.0305527604584	45.8641579797394	47.0062309033344
Cacna1i	173.29518437361	154.411636788892	157.267959545014	141.732934957533	178.423593436395	149.803720102491	165.351946649859	155.725182905675
Cacna1s	0.577208229554645	0.313166757392997	0.202189895765303	0.182373596805038	1.25565631939272	0.314131120700339	0.618115336654171	0.462789896376007
Cacna2d1	327.370939796358	326.654439090277	329.414437523011	322.269359819892	332.451131390626	324.773461051693	328.3575998073	365.868326249973
Cacna2d2	42.4749379814061	45.9856373743255	40.1921968528996	39.3500179316544	34.9321411402713	42.3617557893513	43.5916633064976	45.5023965318108
Cacna2d3	104.681823019031	103.420759972463	95.8015010413335	91.7559831708793	106.740582083917	110.893662933013	99.593984296573	104.9394892439
Cacna2d4	1.4655504928084	1.12011110036512	3.013239502623	3.26150022906942	2.43269881103036	3.49552112586205	2.64071127553785	3.61269637395741
Cacnb1	212.016856311015	222.117115286642	227.240290217628	218.920555058287	212.561007800159	189.324514658626	227.960936158058	203.318741605078
